sCT ID	chromosome	5’ boundary of the cryptic zone	3’ boundary of the cryptic zone	cTSS	cdsEnd	txEnd	strand	host_gene	sCT expression in spt6-1004 (FPKM)	Log2 spt6-1004/WT FC	z score
YLR273C_crA	XII	689844	689570	689707	689082	688826	-	YLR273C	13.6753437335669	0.997006456984285	15.0649099941219
YLR274W_crA	XII	692763	692911	692837	693882	694079	+	YLR274W	40.6923704424814	0.674687600632389	18.7515045610304
YLR277C_crA	XII	698687	698515	698601	697155	697050	-	YLR277C	32.0002637960227	0.969584273157428	19.9985292400412
YLR289W_crA	XII	716120	716276	716198	717026	717087	+	YLR289W	45.3368014575767	1.14313449747784	22.9081811332244
YLR289W_crB	XII	716358	716472	716415	717026	717087	+	YLR289W	29.9724842197143	1.9407723317664	22.9081811332244
YLR309C_crA	XII	750806	750696	750751	749033	748834	-	YLR309C	74.4447462134265	0.705380964129776	15.9230983762953
YLR309C_crB	XII	750357	750095	750226	749033	748834	-	YLR309C	65.9464658427945	0.820562929786626	15.9230983762953
YLR312W-A_crA	XII	759772	759834	759803	760241	760439	+	YLR312W-A	34.248428998542	-0.384984059258106	16.585122620132
YLR312W-A_crB	XII	759965	760043	760004	760241	760439	+	YLR312W-A	36.3315844531688	0.0929559884790321	16.585122620132
YLR318W_crA	XII	767986	768168	768077	769196	769159	+	YLR318W	14.6033702701909	1.21696424939629	18.7053904796852
YLR319C_crA	XII	770496	770344	770420	769317	769114	-	YLR319C	52.4429317767201	0.981774437672964	26.421787133067
YLR320W_crA	XII	774377	774507	774442	776304	776343	+	YLR320W	14.3126211116327	0.609290261472537	26.2579536029449
YLR320W_crB	XII	774843	775181	775012	776304	776343	+	YLR320W	19.1842169190072	1.21036571626533	26.2579536029449
YLR324W_crA	XII	779706	779808	779757	780786	780903	+	YLR324W	83.8390735375098	1.38141498599999	20.4796602132716
YLR336C_crA	XII	801386	801230	801308	799696	799538	-	YLR336C	85.8406993953068	0.413377276261026	15.8537107372184
YLR336C_crB	XII	801158	801012	801085	799696	799538	-	YLR336C	15.9688443898652	0.673682346409881	15.8537107372184
YLR337C_crA	XII	803926	803826	803876	802652	802506	-	YLR337C	153.140552380129	0.630003911419076	25.7458457896963
YLR337C_crB	XII	803732	803648	803690	802652	802506	-	YLR337C	29.9087783624017	1.24553372503428	25.7458457896963
YLR343W_crA	XII	816932	817170	817051	817761	817761	+	YLR343W	6.8076831815478	0.831334770073951	19.2253820124385
YLR345W_crA	XII	821108	821262	821185	822040	822143	+	YLR345W	48.4682919535929	0.614349551341999	15.7123995599287
YLR345W_crB	XII	821441	821555	821498	822040	822143	+	YLR345W	33.5338577185275	1.10280304768239	15.7123995599287
YLR352W_crA	XII	832326	832526	832426	833539	833592	+	YLR352W	28.9271601018102	1.04511491453409	26.2806323341317
YLR360W_crA	XII	846810	846914	846862	847422	847576	+	YLR360W	14.2569684758506	-0.01553295495873	15.2897976583426
YLR361C_crA	XII	848131	847949	848040	847387	846899	-	YLR361C	28.5275937120465	0.0857030950373249	21.3212649401125
YLR362W_crA	XII	850783	850831	850807	852019	852272	+	YLR362W	319.142691935708	1.93481989061164	26.1373448011701
YLR362W_crB	XII	850851	850899	850875	852019	852272	+	YLR362W	NA	NA	26.1373448011701
YLR368W_crA	XII	858706	858794	858750	859336	859440	+	YLR368W	62.5225239733277	1.43391058102122	24.3063833459282
YLR371W_crA	XII	864852	865104	864978	866784	867056	+	YLR371W	49.4903426740249	0.603430579029671	22.0167362177065
YLR373C_crA	XII	869821	869631	869726	868661	868475	-	YLR373C	61.3220026855731	0.906138346314719	21.6601444658893
YLR382C_crA	XII	883696	883540	883618	882066	881898	-	YLR382C	51.4989106834695	1.10185782428224	25.6801013870489
YLR383W_crA	XII	886884	887180	887032	888632	888759	+	YLR383W	29.6561919865549	0.729764979387378	16.6402341916591
YLR386W_crA	XII	895162	895312	895237	896270	896431	+	YLR386W	59.0831914241307	0.527604078343526	24.2844668089781
YLR386W_crB	XII	895378	895650	895514	896270	896431	+	YLR386W	38.329965432648	1.24659895712133	24.2844668089781
YLR389C_crA	XII	901257	900957	901107	899576	899426	-	YLR389C	78.4333567842147	0.546289558747355	18.5219939242465
YLR392C_crA	XII	905624	905520	905572	904748	904674	-	YLR392C	27.1587330279353	1.13164053953861	23.5565958264698
YLR398C_crA	XII	916920	916548	916734	915155	915058	-	YLR398C	72.4004966715003	0.543630436442998	23.2407656974126
YLR419W_crA	XII	960808	961250	961029	962735	962835	+	YLR419W	29.0124448700881	0.745839526708578	21.9352117222334
YLR424W_crA	XII	974714	974910	974812	975521	975587	+	YLR424W	29.8610082772721	1.39382839701453	21.1985468203652
YLR424W_crB	XII	974980	975056	975018	975521	975587	+	YLR424W	45.7972217707477	1.63735311818042	21.1985468203652
YLR425W_crA	XII	984661	984951	984806	986817	986883	+	YLR425W	33.6078248991283	1.0807104160689	22.0102994704371
YLR427W_crA	XII	989217	989325	989271	990440	990595	+	YLR427W	46.4724359060019	0.264091552937731	17.7663210275113
YLR427W_crB	XII	989544	989778	989661	990440	990595	+	YLR427W	55.1852245056331	0.630666854329272	17.7663210275113
YLR430W_crA	XII	996904	997282	997093	1000129	1000227	+	YLR430W	74.0554250355503	0.882726595017601	23.971372588805
YLR431C_crA	XII	1001120	1000928	1001024	1000341	1000150	-	YLR431C	36.098829430152	0.542451554270589	15.8308238191159
YLR433C_crA	XII	1005029	1004899	1004964	1004346	1004346	-	YLR433C	78.8900656012074	0.884154026975406	18.5288264891065
YLR440C_crA	XII	1016675	1016477	1016576	1015567	1015254	-	YLR440C	32.9096213573655	0.56047970905331	17.9824031830261
YLR442C_crA	XII	1020908	1020628	1020768	1019314	1019190	-	YLR442C	43.606547605523	0.98677642742596	23.3197538947934
YLR446W_crA	XII	1025814	1026114	1025964	1026515	1027115	+	YLR446W	11.0695564291672	0.951167739624739	17.3879089746589
YLR450W_crA	XII	1034353	1034617	1034485	1035764	1035899	+	YLR450W	26.6435998277268	-0.277843867757386	18.5904461834552
YLR450W_crB	XII	1034744	1034928	1034836	1035764	1035899	+	YLR450W	21.9456007147528	0.122274860523055	18.5904461834552
YLR451W_crA	XII	1036528	1036636	1036582	1038753	1039034	+	YLR451W	35.7458997239379	0.968397110910025	15.8645499458377
YLR454W_crA	XII	1049656	1049952	1049804	1051884	1051954	+	YLR454W	83.2755058408272	1.15400850844638	29.9428197707677
YML002W_crA	XIII	265744	266034	265889	266754	266754	+	YML002W	20.9916737961228	0.839810272224517	18.2716141355848
YML016C_crA	XIII	240545	240303	240424	239457	239404	-	YML016C	36.9307485725989	0.644549042545756	20.2925052873963
YML019W_crA	XIII	233887	233937	233912	234455	234705	+	YML019W	3.8218821041307	-1.15006952213452	15.249591510659
YML020W_crA	XIII	232096	232212	232154	233143	233273	+	YML020W	46.7526619081126	1.38881591660112	24.8247958340263
YML020W_crB	XIII	232341	232453	232397	233143	233273	+	YML020W	56.8986433621414	1.58899844492685	24.8247958340263
YML023C_crA	XIII	227957	227851	227904	226993	226836	-	YML023C	58.9189814244519	0.21350731469076	19.2983458968759
YML023C_crB	XIII	227712	227606	227659	226993	226836	-	YML023C	4.6919130722513	0.636929699727576	19.2983458968759
YML029W_crA	XIII	218392	218624	218508	219878	220057	+	YML029W	28.6232757552837	0.0611996365998594	17.8375844422673
YML029W_crB	XIII	218839	218937	218888	219878	220057	+	YML029W	43.3769435055477	0.377609691692659	17.8375844422673
YML035C_crA	XIII	207848	207692	207770	206427	206132	-	YML035C	52.0797535039597	-0.384752188284931	17.1924402442029
YML035C_crB	XIII	207597	207441	207519	206427	206132	-	YML035C	45.6744741071591	-0.0679425936374227	17.1924402442029
YML041C_crA	XIII	195474	195234	195354	194912	194812	-	YML041C	15.3093725936286	1.18128864507142	17.5316015947711
YML042W_crA	XIII	193886	193994	193940	194800	193641	+	YML042W	89.1135228615143	1.5536298885137	25.5784993459277
YML042W_crB	XIII	194046	194168	194107	194800	193641	+	YML042W	22.9712537490177	2.42349911632189	25.5784993459277
YML049C_crA	XIII	175865	175709	175787	174219	174196	-	YML049C	52.1010255001613	0.980627573358664	25.3846796213579
YML054C_crA	XIII	166359	166285	166322	165532	165540	-	YML054C	64.4217021065765	3.35790241819285	21.4610174500105
YML057W_crA	XIII	161150	161256	161203	161994	162089	+	YML057W	106.536799757425	0.935885459503577	22.2298147427691
YML059C_crA	XIII	155387	154423	154905	153218	153084	-	YML059C	36.2798649772642	0.415980255899386	20.7471084567571
YML061C_crA	XIII	150241	150133	150187	148952	148892	-	YML061C	92.6353227235936	1.09437805153553	29.1962164821285
YML061C_crB	XIII	150077	149975	150026	148952	148892	-	YML061C	41.5988012402964	1.59533438741111	29.1962164821285
YML062C_crA	XIII	148263	148147	148205	147504	147412	-	YML062C	25.2056579712575	0.819733143916765	19.451069524832
YML065W_crA	XIII	143443	143575	143509	144954	145105	+	YML065W	66.9896854410039	1.04613170174479	24.940763731707
YML076C_crA	XIII	114414	114292	114353	112512	112492	-	YML076C	34.6836070098454	0.625799862089397	20.8739897850346
YML076C_crB	XIII	114170	113966	114068	112512	112492	-	YML076C	23.63649450197	0.940961937036243	20.8739897850346
YML083C_crA	XIII	100438	100340	100389	99793	99793	-	YML083C	5.0227409290996	2.04806310059702	20.4363967168624
YML091C_crA	XIII	89243	89023	89133	87122	87116	-	YML091C	27.513795099891	0.966178084168161	15.9512748310111
YML091C_crB	XIII	88672	88580	88626	87122	87116	-	YML091C	34.5537468127025	0.953971120584356	15.9512748310111
YML092C_crA	XIII	86485	86449	86467	85986	85876	-	YML092C	219.55459562584	1.06307199555749	19.8123934309959
YML100W_crA	XIII	72367	72647	72507	73920	74025	+	YML100W	93.705910764925	0.865316162102624	15.7798950108271
YML104C_crA	XIII	60559	60291	60425	58938	58828	-	YML104C	27.8299979777347	0.183679680776722	16.570378535723
YML109W_crA	XIII	53514	53796	53655	54468	54513	+	YML109W	48.8760997078737	1.29024023508752	25.6071187585012
YML116W_crA	XIII	39013	39279	39146	39824	39905	+	YML116W	9.4813378343221	-0.196631183868031	19.2815588884107
YML120C_crA	XIII	29223	29027	29125	28265	27908	-	YML120C	23.5975452312734	0.852234030953783	15.8526979421142
YML127W_crA	XIII	17823	17963	17893	18809	18848	+	YML127W	97.0865658658351	0.291863652364989	17.5204622588261
YML127W_crB	XIII	18039	18141	18090	18809	18848	+	YML127W	28.9796297868749	0.583695828459748	17.5204622588261
YMR004W_crA	XIII	274790	274908	274849	275552	275673	+	YMR004W	208.514689575171	0.778725014712479	16.5089959603495
YMR004W_crB	XIII	274907	274973	274940	275552	275673	+	YMR004W	NA	NA	16.5089959603495
YMR005W_crA	XIII	276667	276761	276714	277211	277345	+	YMR005W	45.9054573542928	0.231366678856577	15.8324593567537
YMR018W_crA	XIII	311156	311264	311210	311752	311752	+	YMR018W	2.83854467840564	0.357838233778888	22.0576143029231
YMR019W_crA	XIII	313751	313857	313804	315005	314802	+	YMR019W	34.4022266473185	0.0223474064058511	16.6255650632635
YMR019W_crB	XIII	314048	314172	314110	315005	314802	+	YMR019W	20.9260887217073	0.545713109836944	16.6255650632635
YMR023C_crA	XIII	320292	320158	320225	319436	319357	-	YMR023C	25.8274634168084	1.04948863104814	20.5560332510458
YMR026C_crA	XIII	324816	324718	324767	324235	324149	-	YMR026C	58.1418980027958	0.786251658408971	15.2650279730112
YMR029C_crA	XIII	329603	329441	329522	328659	328573	-	YMR029C	19.8229208694075	0.409021364235125	15.9953842012007
YMR031C_crA	XIII	333531	333421	333476	332211	332021	-	YMR031C	57.6813995559364	0.151145564333146	17.012299853297
YMR031C_crB	XIII	333133	333037	333085	332211	332021	-	YMR031C	85.2243652216406	0.483505088239561	17.012299853297
YMR036C_crA	XIII	343038	342930	342984	341855	341781	-	YMR036C	12.9562738677565	0.659249668846917	16.5468005514407
YMR047C_crA	XIII	365020	364796	364908	363363	363293	-	YMR047C	90.5318300714726	0.53900265383582	23.6992179115919
YMR061W_crA	XIII	394014	394178	394096	394788	394890	+	YMR061W	1.6927620617302	0.872883392510656	18.6671409413694
YMR065W_crA	XIII	400411	400545	400478	401216	401290	+	YMR065W	43.4744779081525	1.74345675111435	22.4215067899833
YMR066W_crA	XIII	402384	402514	402449	404237	404314	+	YMR066W	16.1144260583172	0.879571058433969	19.9366687594407
YMR066W_crB	XIII	403114	403428	403271	404237	404314	+	YMR066W	36.7689194892457	1.04994058262127	19.9366687594407
YMR067C_crA	XIII	404999	404933	404966	404322	404253	-	YMR067C	129.487120433522	1.50146739166496	18.7317478691113
YMR075W_crA	XIII	414802	414904	414853	416036	416098	+	YMR075W	92.3784156740408	1.89000632583745	25.5391365119369
YMR076C_crA	XIII	418616	418464	418540	416195	416195	-	YMR076C	37.5506874119985	0.503745900699589	24.4030242319731
YMR076C_crB	XIII	418346	418028	418187	416195	416195	-	YMR076C	24.1889770286136	0.77320443618918	24.4030242319731
YMR078C_crA	XIII	423666	423402	423534	422502	422365	-	YMR078C	39.6258611769496	0.542391988651838	15.7705763725638
YMR081C_crA	XIII	430556	430420	430488	430078	429893	-	YMR081C	13.9994835560035	2.57035170104535	17.7624017218142
YMR086W_crA	XIII	440803	440947	440875	442090	442098	+	YMR086W	103.806722119523	0.536930577602736	22.21797536803
YMR086W_crB	XIII	441208	441278	441243	442090	442098	+	YMR086W	61.6452552548384	1.015930418316	22.21797536803
YMR098C_crA	XIII	461515	461351	461433	460770	460653	-	YMR098C	26.3473969993843	0.963189579970991	22.3444258533072
YMR104C_crA	XIII	474711	474445	474578	473419	473419	-	YMR104C	10.6945382859778	0.372027421707228	16.3404372869406
YMR105C_crA	XIII	476878	476820	476849	475896	475773	-	YMR105C	87.01120697484	2.23343877493364	17.2846410529233
YMR105C_crB	XIII	476498	476420	476459	475896	475773	-	YMR105C	321.8782453193	2.30469162596349	17.2846410529233
YMR109W_crA	XIII	489519	489611	489565	490246	490322	+	YMR109W	107.685011997526	0.468867285686429	19.0318035062236
YMR110C_crA	XIII	491265	491151	491208	490393	490229	-	YMR110C	127.207078944589	1.26550524374722	15.5396596506635
YMR110C_crB	XIII	491017	490973	490995	490393	490229	-	YMR110C	88.626793325558	1.46122921806674	15.5396596506635
YMR111C_crA	XIII	492938	492786	492862	492403	492293	-	YMR111C	78.7432572028583	1.49615775093604	19.226015208438
YMR114C_crA	XIII	496933	496743	496838	496342	496253	-	YMR114C	21.5734130844589	1.23975476932778	19.491661832896
YMR115W_crA	XIII	498166	498322	498244	499209	499282	+	YMR115W	31.0261580728746	1.15510851828883	21.4120700617899
YMR124W_crA	XIII	515934	516154	516044	517287	517274	+	YMR124W	36.4667737569827	0.377427387318665	16.995573930333
YMR128W_crA	XIII	525879	525997	525938	527499	527570	+	YMR128W	83.0932963413463	0.471965885044799	24.993627125701
YMR128W_crB	XIII	526134	526356	526245	527499	527570	+	YMR128W	86.9989060163907	0.950068706900748	24.993627125701
YMR133W_crA	XIII	536858	537132	536995	537609	537609	+	YMR133W	5.0396840887979	2.1716545541363	37.4578005450625
YMR137C_crA	XIII	544130	544016	544073	542977	542981	-	YMR137C	48.4024110422297	1.19392853044626	23.7593745387575
YMR137C_crB	XIII	543959	543845	543902	542977	542981	-	YMR137C	10.9520221599697	1.47885725590864	23.7593745387575
YMR154C_crA	XIII	567006	566780	566893	565998	565998	-	YMR154C	22.4332491805813	1.35689882964452	29.791170274286
YMR162C_crA	XIII	581137	580771	580954	578950	578773	-	YMR162C	57.8752833034994	1.45202374415446	37.4563227518916
YMR163C_crA	XIII	584915	584735	584825	584270	584237	-	YMR163C	11.9539389580242	0.325165471902867	16.91398598628
YMR164C_crA	XIII	588664	588542	588603	587273	586909	-	YMR164C	38.981514457556	0.471801870881493	22.9800218421457
YMR164C_crB	XIII	588457	588335	588396	587273	586909	-	YMR164C	5.25457361877969	1.01433496483665	22.9800218421457
YMR165C_crA	XIII	591626	591362	591494	590039	589909	-	YMR165C	37.6227596235196	0.983214584495892	22.3901312778636
YMR169C_crA	XIII	600423	600399	600411	599351	599413	-	YMR169C	96.5378538630814	2.9765748641567	15.8168244928426
YMR169C_crB	XIII	600213	600165	600189	599351	599413	-	YMR169C	36.8213549441746	3.28821785191262	15.8168244928426
YMR172W_crA	XIII	607043	607093	607068	608140	608178	+	YMR172W	49.4862921808842	0.123136169133342	15.6201947604214
YMR172W_crB	XIII	607274	607398	607336	608140	608178	+	YMR172W	76.7426941498358	0.118297985143587	15.6201947604214
YMR172W_crC	XIII	607445	607533	607489	608140	608178	+	YMR172W	NA	NA	15.6201947604214
YMR185W_crA	XIII	630598	630952	630775	631970	631970	+	YMR185W	11.4447071973843	0.285534269605695	22.6303663360576
YMR190C_crA	XIII	643911	643243	643577	640914	640765	-	YMR190C	9.4452535487897	0.601556078047282	19.8493907487033
YMR190C_crB	XIII	642700	642270	642485	640914	640765	-	YMR190C	45.5147624596541	0.805783149665482	19.8493907487033
YMR192W_crA	XIII	648457	648595	648526	649280	649322	+	YMR192W	39.5830100406788	1.14785599047029	27.2827305785367
YMR196W_crA	XIII	656647	656709	656678	658342	658442	+	YMR196W	156.96570564563	1.88849396184628	21.3979772825394
YMR196W_crB	XIII	656858	656944	656901	658342	658442	+	YMR196W	89.337905702064	2.0321149877108	21.3979772825394
YMR207C_crA	XIII	679641	679333	679487	677192	677053	-	YMR207C	31.1738667397503	1.51746684421578	35.9878938037887
YMR207C_crB	XIII	678973	678759	678866	677192	677053	-	YMR207C	60.8897023636922	1.90713635577731	35.9878938037887
YMR210W_crA	XIII	688135	688271	688203	688865	688858	+	YMR210W	42.855398588059	0.792827325881228	19.4320966191538
YMR213W_crA	XIII	694366	694454	694410	695153	695154	+	YMR213W	44.7714731006886	1.20651503497283	18.9971063156517
YMR218C_crA	XIII	705834	705364	705599	703578	703469	-	YMR218C	16.378522835871	0.629336807151853	16.4732043505309
YMR219W_crA	XIII	709610	709746	709678	712109	712066	+	YMR219W	74.3672674227244	1.34758614972015	30.2787525662336
YMR242C_crA	XIII	753761	753757	753759	753224	753117	-	YMR242C	5212.13149466482	-1.51028512953928	16.5752223638366
YMR242C_crB	XIII	753756	753752	753754	753224	753117	-	YMR242C	NA	NA	16.5752223638366
YMR247C_crA	XIII	765463	765167	765315	763350	763293	-	YMR247C	36.4389085163019	0.861454152245536	27.8142281695122
YMR247C_crB	XIII	764832	764742	764787	763350	763293	-	YMR247C	56.0402909765685	1.12188598917013	27.8142281695122
YMR250W_crA	XIII	771917	771945	771931	772558	772658	+	YMR250W	683.844867543232	3.66045763148864	20.0221052630934
YMR261C_crA	XIII	792064	791714	791889	790204	790133	-	YMR261C	61.1716163346274	0.537401209826848	17.0553991481179
YMR275C_crA	XIII	817462	817302	817382	815650	815525	-	YMR275C	48.7568436736805	0.916203967193894	19.5300030138088
YMR278W_crA	XIII	823507	823601	823554	824631	826778	+	YMR278W	164.62549347056	1.63460467099662	16.808416995904
YMR278W_crB	XIII	823726	823792	823759	824631	826778	+	YMR278W	63.392515229943	1.64673048063788	16.808416995904
YMR279C_crA	XIII	825588	825462	825525	824728	824728	-	YMR279C	6.72580491164502	2.75853709124064	22.94631746706
YMR280C_crA	XIII	829519	829239	829379	827027	826941	-	YMR280C	11.98714256106	1.83298395386307	35.0408063788144
YMR284W_crA	XIII	839039	839163	839101	839995	840082	+	YMR284W	37.9636939265642	1.22604426664531	19.3256533373296
YMR287C_crA	XIII	843545	843403	843474	842435	842309	-	YMR287C	34.6110214717921	0.834110431576313	22.3660728554213
YMR287C_crB	XIII	843386	843078	843232	842435	842309	-	YMR287C	24.5757624644024	1.26056117832417	22.3660728554213
YMR288W_crA	XIII	846451	846669	846560	848486	848514	+	YMR288W	17.1485926162032	0.639489670742937	18.7802538279571
YMR293C_crA	XIII	856287	856033	856160	855398	855397	-	YMR293C	18.9206090757535	0.588069576953588	17.6756993989495
YMR302C_crA	XIII	871779	871703	871741	870072	869965	-	YMR302C	41.6520661140955	0.714626086562827	22.570631991647
